Ship_1_start,Ship_1_unload,Ship_1_load,Ship_2_start,Ship_2_unload,Ship_2_load,Ship_3_start,Ship_3_unload,Ship_3_load,Ship_4_start,Ship_4_unload,Ship_4_load,Ship_5_start,Ship_5_unload,Ship_5_load,Ship_6_start,Ship_6_unload,Ship_6_load,Ship_7_start,Ship_7_unload,Ship_7_load,Ship_8_start,Ship_8_unload,Ship_8_load,Ship_9_start,Ship_9_unload,Ship_9_load,Ship_10_start,Ship_10_unload,Ship_10_load,Ship_11_start,Ship_11_unload,Ship_11_load,Ship_12_start,Ship_12_unload,Ship_12_load,Ship_13_start,Ship_13_unload,Ship_13_load,Ship_14_start,Ship_14_unload,Ship_14_load,Ship_15_start,Ship_15_unload,Ship_15_load,Ship_16_start,Ship_16_unload,Ship_16_load,Ship_17_start,Ship_17_unload,Ship_17_load,Ship_18_start,Ship_18_unload,Ship_18_load,Ship_19_start,Ship_19_unload,Ship_19_load,Ship_20_start,Ship_20_unload,Ship_20_load,Ship_21_start,Ship_21_unload,Ship_21_load,Ship_22_start,Ship_22_unload,Ship_22_load
2611,1723,3784,2084,1320,707,5416,3828,5166,2485,2356,6574,1318,661,6377,2146,1393,2932,2212,1610,1290,6732,5826,398,6829,1229,1329,6088,3332,2106,6288,1386,2241,2541,1578,4066,4555,2366,2354,1683,1038,2738,6764,6653,7308,8281,5990,7443,9978,9437,9878,10661,5950,5088,1707,968,1511,10870,8574,4675,7032,6250,3472,9885,1361,2917
4672,4643,590,1471,1450,204,6754,4519,3160,6703,2087,2156,7034,4533,668,3685,1950,1477,1892,1855,1147,1304,525,1079,6929,52,167,4862,1851,3791,7143,435,451,5029,4747,708,4543,3983,3361,3383,1210,9396,7419,7218,510,9734,4504,6358,10419,3130,4597,9799,390,2201,2250,2122,3962,6971,3362,786,4254,2873,2829,11441,4061,143
619,0,6194,225,80,3147,5395,3654,5299,6772,1415,231,3169,204,3867,3212,59,3726,1184,356,1363,1858,1794,1732,7044,5777,1700,6802,4636,4091,7159,464,104,990,28,5030,3921,650,3187,11569,5062,2663,711,257,10919,11588,1598,1931,11886,6962,2779,11610,6006,2600,4090,2987,4445,4395,2557,7274,4210,2842,4720,7523,49,3097
6813,3144,3151,3292,3098,2421,7040,2610,2487,5588,5381,5800,6832,4459,4183,6879,3614,1917,2191,2122,1009,1796,337,1358,2967,2827,2966,6257,5527,5358,6799,6056,5211,5992,3803,103,6458,2403,2386,9170,2637,4867,11373,10123,4526,11921,1894,1685,7703,2253,4973,8204,6963,5337,5548,1121,4370,9112,2027,3699,6088,1357,2007,10571,2867,3008
6820,5617,1596,2615,2387,5903,6917,217,443,6007,6004,6698,6556,2018,1845,5182,1034,78,1078,1059,2435,2817,2665,2765,3106,2522,3976,6088,2303,2720,5954,473,758,2292,84,4012,6441,6063,1774,11400,6795,91,5776,2178,7859,11712,5492,3938,10423,3503,1636,6578,3127,1718,8797,2951,5088,10784,7884,1930,6738,922,4639,10712,2889,2419
2799,329,1666,6131,5503,146,7143,6176,3903,6701,5427,5850,6383,6356,2072,4226,530,939,2454,109,3984,2917,2232,896,4560,4042,1615,6505,5101,4768,6239,3366,957,6220,678,1594,2152,670,4280,4696,2006,5837,11457,2188,1844,10158,6195,7237,8556,3791,5171,5169,1341,1777,10934,5909,3916,4830,2183,8571,10455,2765,804,10242,8070,4483
4136,2420,4432,774,703,248,4870,3768,5253,7124,6548,5141,2099,1512,4182,4635,2419,2361,6329,5492,4505,1581,777,2498,2133,1046,4242,6172,2118,726,3830,2386,2829,7136,49,42,5762,625,2048,8527,5068,1259,11113,8917,2800,11200,5374,1249,9936,8619,3635,5605,1393,3635,8941,8337,4548,11218,7229,6984,8494,7294,3347,6655,845,655
6148,2833,2321,319,77,375,6355,842,366,5717,2023,1477,4769,2902,5247,4577,1612,736,5342,1119,710,3302,2435,440,5329,3781,4440,4780,436,2637,4273,1240,3138,7129,153,95,7185,4857,71,4718,1832,4609,4996,2853,6876,7075,5714,2023,4952,3173,5713,7847,28,56,5152,3016,1582,10973,6982,7241,4547,1201,2168,6465,2910,6598
5636,928,183,617,175,6694,5879,2291,498,5171,356,179,7114,451,62,3701,2271,4444,4933,4427,299,1307,859,5030,5988,1211,1858,6981,6179,4039,6171,4179,1491,7071,1554,1461,2399,1263,3404,7495,67,979,9019,1939,1812,3384,1980,1429,7492,1253,146,7875,2525,161,3718,1766,6520,11232,8743,6850,5514,157,565,10153,9729,3868
4891,4217,6403,7136,1400,1300,4086,2039,2807,4994,2774,2018,6725,5223,3348,5874,2622,511,805,696,196,5478,3201,608,6635,553,362,4841,2606,2604,3483,32,2994,6978,4575,2991,4540,2260,3504,8407,6231,251,8892,3021,5108,2833,1152,2880,6385,4345,1228,5511,3289,4800,8472,885,369,9339,2408,3698,5922,3096,6716,4292,3296,6301
7077,4294,1600,7036,5702,5266,4854,4535,6572,4238,357,2694,4850,4462,3023,3763,2717,3136,305,27,3530,2885,77,3788,6444,632,1024,4839,3459,2705,6445,5099,2953,5394,1412,1415,5784,259,1608,2427,441,5704,10979,8598,7773,4561,3153,2815,3268,134,2820,7022,5031,9733,7956,2175,584,10629,4448,5412,9542,8101,5599,7297,6686,9407
4383,616,1365,6600,643,759,6891,6656,2782,6575,1482,1890,3411,2222,3656,4182,3351,828,3808,672,3754,6596,6361,1597,6836,6698,3043,4085,2714,2367,4299,1740,3965,5397,56,549,7133,1937,1476,7690,6978,2014,10154,1444,113,4223,243,1940,5954,398,5498,11724,6350,2250,6365,1122,1128,11593,2445,2338,7040,2433,2941,10018,3803,4969
5132,4090,2967,6716,2852,1155,3017,650,2410,6983,3323,3284,4845,876,3039,1659,1242,3569,6890,3505,1427,1832,1624,4633,3181,36,1887,3738,3660,3447,6524,3295,3260,5890,5758,1038,6672,2359,2551,2726,2222,9402,8823,2709,2565,5920,2668,4978,11054,4619,2220,7624,5715,1818,6371,4228,3554,11486,1371,832,7548,3631,2468,11184,415,375
4009,3500,1505,5019,2723,1285,4777,3477,895,6944,517,347,7008,441,400,3986,2298,1262,4812,4509,3163,4841,1649,2497,5032,533,1240,3525,2585,400,6489,60,272,1170,592,6012,6864,191,297,9906,976,1457,8679,3577,4689,8230,712,3929,8655,3717,1790,3727,187,8450,5697,2364,4949,10947,4760,2303,6385,1958,3765,11144,6425,1276
2014,1199,1926,3581,1688,2224,2195,1870,3658,6774,4969,3621,6967,769,671,2950,1187,2457,3466,715,3505,5689,3454,146,5739,4127,1541,1340,486,2743,6701,2391,739,6590,5172,2781,6970,3827,3631,10387,2881,1463,9791,2871,3844,11447,4755,3457,6728,2333,5061,11990,1212,350,8282,6330,1021,8490,2959,5401,8192,6158,5918,5995,3378,4819
2741,168,911,4117,1837,4460,3983,3719,4258,5426,4586,5894,6869,2911,979,4220,4121,6487,6256,2037,2736,2381,1415,3763,3153,98,1337,3597,2534,4198,5049,3431,2918,4199,2399,447,6774,1115,513,8969,7394,1835,10764,6340,5020,10149,1494,200,9456,2648,1368,11128,9722,2759,2973,2971,1555,10932,10095,6198,7952,1698,2800,7436,3133,1829
3484,160,3652,6740,138,563,4522,333,1315,6734,2838,2220,4937,4259,1672,6586,5819,3745,6955,2925,1048,4729,4100,2410,4392,1804,102,5261,636,2315,4536,1133,1010,2247,1633,4159,6172,5529,3932,3410,2029,8006,9444,5639,2522,8855,8768,1750,8176,2379,904,4165,878,6957,1557,790,468,7035,6075,8026,9054,4333,993,6132,1172,4927
6976,4227,670,7165,5957,5254,5504,846,2287,6116,442,812,2350,1809,6006,4512,3769,1906,5078,3268,4526,3039,343,2947,2690,1491,155,6940,6197,2543,4413,813,322,4773,3048,358,4575,567,767,9387,7216,1192,6327,4307,375,1837,1534,8254,6701,3836,8578,10244,3369,1574,1235,236,3165,8986,1263,2826,5714,1461,3318,9887,8451,8662
3419,3157,2412,6462,6427,1355,6945,1002,156,6486,1571,226,6547,688,195,2649,1449,3360,6336,4354,2426,5643,4338,4069,1354,747,3706,3286,1633,5424,3922,3860,6714,2083,1572,801,4775,4342,2999,3363,2183,7910,2395,672,6270,8557,3584,2460,11443,6729,5688,8449,309,1562,4164,2965,1764,10549,3516,1918,7571,5879,3186,10098,1614,3417
2674,918,5318,1390,781,1000,6099,877,1210,5141,3372,2664,6054,340,525,4560,3725,4197,4408,2301,2559,5374,2282,2877,4313,560,2058,7077,3704,1977,6776,5438,2308,1312,1078,608,3432,1983,2130,9090,1237,2682,7993,2996,3618,7433,2374,4456,10402,1089,134,9702,4499,4322,2963,2207,9131,8951,631,451,4878,592,2822,11901,4866,4074
7074,6507,5515,1609,1458,4486,6432,4122,4248,4433,231,2754,6239,648,204,5032,3776,388,4666,1940,3874,5969,3703,4091,5811,3594,4863,5350,1084,481,3646,66,1145,842,725,3696,3579,2943,1481,10535,7406,3032,8615,4995,6257,9515,6421,3096,9447,8092,8585,9525,7171,4882,9887,7834,8261,8771,3744,5235,7108,6080,6398,11109,914,1018
6082,3010,1247,4637,2250,2866,6558,468,518,6956,6937,6097,5795,1728,1569,1644,1359,1829,6600,659,846,6357,5547,5564,7080,252,365,4747,48,1408,4725,1207,653,3813,1378,895,2117,63,2359,6161,3522,1614,9877,630,1103,6190,4472,2682,9940,7953,1753,7236,4419,5137,10314,1155,888,10262,2366,1073,7426,2756,478,11213,9660,4690
4319,3404,2018,5253,406,1308,6608,2657,631,6116,1802,2138,5636,4492,2509,2114,1645,3180,6787,1373,975,6374,4368,757,7193,6305,5159,6107,1781,412,4171,3683,6673,3330,1158,1634,4413,2991,1421,4253,3855,6701,10350,8151,9420,4400,1031,2968,3740,1720,7644,7954,6730,9368,10047,6746,3692,8969,2404,530,5148,2089,4611,6243,847,2322
2933,1536,4729,6155,893,113,4582,4136,6287,6452,6160,3491,3653,182,1251,3649,2502,4544,6389,5963,1521,2763,700,4972,6047,2138,903,4738,794,2560,7161,2353,799,3806,1339,1552,2843,129,3712,7099,5913,5111,11619,2124,704,6337,1994,1413,9664,6425,3551,10592,6228,1827,6993,2449,4101,7095,2548,2399,7670,2782,261,7718,4589,107
6126,2457,1947,5375,23,323,6733,2119,1939,3783,1754,4852,4722,1116,3530,5691,466,166,1947,419,4975,7035,5091,2480,4812,2267,896,6504,377,409,5607,3721,846,4019,1734,1530,6426,3696,1051,6297,3278,4942,10199,4860,4519,5756,690,1608,6790,5759,193,6191,3294,1533,8645,2288,652,6946,1934,6703,5149,3005,6941,3236,935,6107
5616,3678,1153,5675,3886,2890,6553,1560,622,6881,2930,3016,7136,1152,983,5391,3717,666,6503,5709,1911,4424,2663,4334,3441,1625,4072,6536,3167,3806,2732,2535,4077,3815,600,2096,3781,2531,2151,7961,6784,7692,9858,671,892,6674,2247,5003,1224,670,540,4430,3996,2872,7009,2894,7620,11715,184,361,9085,2190,752,8408,7393,6670
3091,691,580,4679,1787,88,5615,2131,3638,6967,5677,3868,6967,6361,2273,2340,2188,5794,2705,32,1517,6095,1352,2129,5888,4414,3217,7175,1686,1151,4274,2411,3605,5311,4751,3663,3401,2964,5865,8869,30,289,10079,6092,6713,9430,3554,4166,1094,885,6105,3306,1404,387,11735,4192,4001,11892,6753,5726,7647,706,2340,7685,483,2781
2980,363,384,2980,2928,5620,7122,2817,1895,5158,3665,2834,2879,531,3746,5946,5843,6028,4190,1116,1682,6872,2826,2916,4691,3340,4322,6640,2489,2834,5468,5347,1865,4223,1344,1727,6302,1892,225,9128,249,1538,10700,5974,5801,10042,6730,4514,6314,449,4936,2289,509,6902,11544,2000,1551,10865,9614,1675,9281,2677,3980,9983,7139,6147
3001,1340,3821,5672,4496,4859,6200,678,1319,4327,3632,742,6094,1945,2000,6131,859,1102,4756,4050,112,6962,2625,128,5673,2504,3348,6985,4194,61,1986,1351,3164,4606,370,2451,4635,2233,4419,10417,4937,1539,10527,6236,4825,7826,5995,9613,10801,8495,1765,8682,3768,6896,11095,2269,1260,2926,2630,5733,10584,5880,5773,8991,5758,5676
5482,3029,3488,6035,5651,2965,6841,6738,5994,1437,389,5131,6149,1648,2117,6374,4601,4884,818,347,1488,4465,243,325,6517,5086,76,2852,610,2078,3799,2928,609,6687,3993,1178,6821,6334,1072,7019,6687,6618,9116,1752,763,11444,1277,716,4071,2046,8657,11810,5610,1940,10086,1947,2048,6029,1800,2738,10477,1554,1691,8909,6865,2380
5941,5814,5908,3349,637,3148,6097,4574,1081,6179,3790,1733,6618,3075,3429,6657,1400,88,1959,1547,1146,4547,4359,5429,1507,1075,5114,4320,2530,5194,1480,665,407,3872,247,1335,1559,807,3474,6950,6453,304,8127,5468,2191,10883,10104,8458,10682,8677,2477,8140,4634,462,10187,8058,2114,6967,3747,962,10614,8649,7300,4424,2368,856
6035,375,625,5860,947,906,2604,1983,3091,4122,3465,1551,6972,1719,491,5345,475,2317,1558,1431,5519,5617,4896,3894,5546,4941,1409,6984,2632,1007,1222,414,531,4960,98,1133,4226,2726,5093,801,770,4135,4850,2239,7901,9237,1257,69,4482,3514,10847,3968,3808,9302,4243,1919,5499,4182,1794,3934,9265,7192,9082,2912,2624,3823
6285,2537,1588,5819,2089,1450,3712,869,1599,2208,328,728,5744,3578,1833,7187,1437,1346,5646,801,2058,4615,990,2082,2014,1803,2808,5359,3461,1138,1339,524,2658,5995,698,1784,6593,2179,1450,4166,922,1746,10512,9097,8566,8049,4008,206,11815,1442,1123,9462,6062,841,7823,5894,1294,6322,541,1433,11155,9033,6700,4111,3507,4771
5336,4087,5422,5180,2902,3943,4442,3110,4304,2608,2163,569,3999,1395,1904,7096,2770,22,6903,6311,4559,5707,2797,2656,3019,583,3677,3036,2207,1209,3473,1988,2311,7081,1410,262,5864,698,4,4990,459,5812,9981,345,2082,4247,1585,7108,11496,6752,6404,4241,1212,2715,3223,625,5090,7214,6448,2425,8822,4203,6183,5375,2070,2822
6671,1473,1101,6221,5136,3921,5636,5043,4217,1014,161,464,4508,2452,3517,4348,480,697,5151,3559,578,5566,4270,4653,6113,3156,2107,2038,745,3493,3796,3779,6523,5933,4575,3627,5170,475,961,10343,5876,2688,11718,6656,6497,9770,3673,4042,11148,6581,1556,5744,1687,3226,7688,7422,4602,3191,1269,8273,10802,5522,63,6127,3262,1840
6299,5800,4552,5006,307,284,4810,1691,2674,1317,891,2644,5573,3733,2131,4565,123,1423,2170,826,1391,5949,4094,3755,5064,2317,497,4786,1352,491,6540,1594,1042,4985,1351,166,5656,1292,1769,7155,2792,6087,11559,4075,777,10139,9944,412,6123,1202,3816,7283,7265,3157,4868,1172,5192,10195,8891,9454,5343,3927,1284,4705,365,3627
5051,333,1249,4983,4346,850,5793,4926,1025,3070,1004,4269,3971,724,1448,5865,1713,2633,2735,2703,6684,5610,1324,2651,3244,238,3096,3925,922,3057,5988,3342,1914,3800,2991,1869,6133,1707,1698,10450,9585,2401,8261,5644,8597,607,385,3814,8737,2742,5657,3175,588,5147,8888,4196,1447,10758,2847,2581,2700,677,1990,7967,1376,5316
5967,736,612,1487,1285,6311,1892,1139,5089,6335,136,294,4695,4462,4827,6785,3932,1316,6716,5785,1286,6937,4057,2202,6102,3502,2642,6060,2509,2736,4560,2748,2521,2678,1403,41,6124,2013,1764,3266,1334,4907,11214,6563,3245,4036,2472,6564,11652,10631,4298,7734,970,2145,6139,2740,7306,10492,1726,2590,4013,3000,5753,11907,8653,3596
5843,1828,844,6513,2419,2617,5842,2197,3197,6493,2068,2248,5060,2782,3,4169,3535,3495,2217,465,869,5082,403,697,5242,4694,2668,6287,230,365,4333,2101,2642,1316,1305,6730,5875,1662,2197,6839,4932,6888,7896,4979,1760,8128,715,218,5319,2853,3387,8909,31,1891,10705,5565,118,11356,124,748,6766,6618,9328,6850,25,4530
4859,4040,1185,6711,4997,2322,6842,1045,835,6673,2746,1214,2281,1007,3854,4129,3191,3423,2621,2489,2846,5376,56,600,3216,2492,4592,6422,4559,2697,4874,820,829,6741,3765,2870,6410,2971,882,8795,3093,3496,4677,190,2179,7631,6235,10118,5853,4844,10701,10769,5815,6037,5258,2824,1059,11980,6617,1649,9476,4963,4802,11355,8362,6545
2004,1340,1522,4036,880,3293,6632,6402,191,5141,758,81,5128,2627,213,4361,3223,3158,2978,1443,4650,5920,1192,2247,5316,3751,4186,4560,2159,13,4883,726,451,5846,2304,871,4321,3943,4656,9198,7502,87,6666,575,4435,11514,8418,6902,11710,10761,148,10991,7914,5527,3493,2710,8255,7012,3995,1294,9315,3381,38,9538,5143,3468
2186,239,1820,6449,1277,1153,421,32,1886,4464,4184,4630,2714,1842,1142,4296,3496,1021,6185,2139,869,6975,2072,1851,5751,4801,2664,2414,1524,6065,4608,3586,3596,4413,2233,4101,5034,1263,2144,1783,1396,8822,10526,2996,798,9998,7547,7946,1097,320,9518,8604,796,833,9038,6208,5599,4311,41,5339,5972,5117,4610,7863,2395,2731
3767,3599,5233,6325,1774,813,2275,2221,4078,4910,4406,4955,2014,1361,4385,1821,675,2468,4915,2134,2641,6754,3413,2175,3614,2864,5675,6955,5788,4907,4618,723,3084,6281,3532,1981,5915,3375,2497,9209,6777,7750,8328,6653,5743,10397,10040,1046,10295,6163,511,8641,761,1081,8429,1110,2909,9609,4388,6275,5465,509,1894,8199,3969,80
5401,3133,1743,5364,823,1211,4132,3846,2576,5459,1242,2809,5038,2845,2130,3614,1654,5006,5422,807,100,5516,3177,1975,6425,2070,2031,6074,4295,695,6979,2370,231,4730,1152,2074,5037,2340,1877,10182,9617,3419,7418,5614,5909,1403,49,6853,4643,630,4460,8961,2112,2206,10228,6716,7227,11496,6244,4288,6850,4599,9370,4310,4182,1335
4011,910,1546,5752,4354,1445,2862,2533,3644,7026,1400,924,4323,2426,4763,6966,680,283,4715,2765,4794,4314,3422,3724,6386,3226,1499,2474,1636,2352,4840,4448,3764,5652,849,2038,4574,2590,1293,3984,1484,7671,7713,6536,8457,8207,1616,4998,8473,6710,5019,9055,4710,1816,10739,9770,7272,9540,6810,7602,11621,2705,1266,1463,292,8512
4647,917,1021,2843,299,3957,3973,3432,163,6550,2009,2199,6660,3433,1802,6569,4885,3400,6744,3851,2921,4616,4349,1524,4659,540,2186,3190,1526,2407,4156,2752,5502,6841,3270,3077,3277,1376,3644,10171,8451,4964,9634,9520,6993,11589,3122,482,6782,3722,3209,6161,5591,1301,8241,244,2271,10332,1486,2544,10182,9320,8670,9683,1021,760
4751,201,971,6501,1786,1458,704,385,961,6740,690,1138,5029,4246,533,5084,2750,429,5814,1414,1408,1791,1723,6283,6305,312,1120,4071,3067,4312,6906,68,150,6648,3721,2836,5545,1794,2976,6684,4619,4373,7107,1219,3446,8949,1842,3814,6269,491,2523,1871,196,8041,10268,7934,3703,11390,9445,1418,9532,3246,345,9422,8210,2151
5521,4673,281,6173,2003,2683,1280,612,3011,7188,3748,2952,1316,559,2842,2763,228,3802,5808,5161,1981,6351,4633,1391,7113,2099,1892,5316,3318,3939,6988,4693,3708,5763,1918,2727,6727,3237,298,6438,3923,6576,9334,3341,458,10921,8162,4807,8301,5307,1242,9716,9372,4691,6037,3451,1044,3363,3334,4754,6631,4971,2164,3363,1037,3567
1129,476,6319,6853,3834,4072,3679,2081,3651,6392,5957,2376,3599,3593,3185,6337,5358,301,2628,1287,314,3109,2496,745,6906,4924,2259,5937,355,951,6003,269,95,6572,4133,1376,3788,224,2143,9091,250,868,6451,3458,2641,7566,5830,4234,4236,2560,6337,5035,2718,7027,3630,3336,6230,4783,2386,2108,3824,1518,7151,5893,5260,6563
6972,2133,545,7091,1644,229,5249,3659,4040,2811,601,451,3191,910,2356,1280,584,3294,1655,306,5109,1358,225,5292,4241,1358,1435,6533,144,426,5829,5747,6363,3815,961,3755,5707,2722,437,9709,5548,6275,5634,2193,8179,5970,3039,2594,8013,5434,6735,9344,3402,3176,6524,5487,6679,4505,1650,9009,9457,7264,1254,7196,2710,1356
5384,2417,592,5676,2307,287,5630,4116,2479,2661,1566,5539,4637,3545,4169,3990,1561,577,6458,3186,891,6425,4763,2861,4318,991,2417,6815,3787,1584,6445,4587,2055,6609,1691,458,3422,2051,2921,10436,10314,557,11620,3051,2616,5525,3229,2655,9314,7048,9277,9118,371,3057,7716,5205,6087,11864,2691,1058,3447,1336,6819,5842,5710,10396
3559,2338,2898,3656,1632,578,3993,3836,3483,6634,146,711,5261,2232,246,3006,123,1655,4163,2776,1878,4523,2588,2616,5744,609,1081,4612,3527,2702,3913,3578,5142,5376,2023,3255,4292,721,3021,679,141,1890,11185,1371,2036,4951,2735,8221,11543,5936,516,11804,8476,4544,8598,6274,8224,10231,7976,3027,8930,8901,5235,10528,5561,345
4119,590,3630,2602,1863,1333,3640,874,3994,7199,2575,436,3275,22,241,4538,2831,3522,3265,877,3519,4551,1870,596,6216,2531,374,3787,2722,4828,5477,1699,2111,6608,3793,2386,6592,216,694,2428,291,2766,11850,3235,1465,10437,7837,8488,6123,2304,6480,7872,4195,7657,10548,4540,3145,5282,2818,1475,5264,5232,901,5312,4088,341
7159,3582,547,2072,1001,4198,6760,2015,1760,5060,1973,1359,3494,636,94,5229,3049,947,5907,2050,356,3277,2447,4529,4059,2714,4187,5893,2274,2137,5889,1450,1393,5201,2430,4278,7070,141,206,4903,2791,6206,10080,9586,505,11088,8343,7890,10299,4776,5659,11334,1008,1032,9153,534,1710,3939,3762,2599,933,616,7423,1565,668,3182
4124,1429,3181,5269,4078,5999,6505,3506,3447,4446,4191,3629,2952,1936,4367,3127,2844,6526,4213,2337,1215,5359,3622,2128,5532,2297,3061,5756,4750,705,5832,1848,761,7049,6850,547,7135,4368,2334,8318,6435,6482,999,849,11587,10635,1825,257,11182,8200,8582,11358,8261,8651,10329,7941,3837,2776,1374,4766,7740,7029,3593,4079,2605,1733
5876,5422,2588,7190,2778,982,6446,4691,2431,3884,3226,3349,5383,1946,480,6809,261,218,3091,2424,4836,3865,1568,838,6296,6166,4278,1711,402,2056,4745,739,295,746,9,4064,5101,1919,2945,8365,2773,4294,11737,6237,5057,9067,7769,6927,11564,11532,4646,11748,2408,2467,6225,5293,1524,6168,4329,8559,4304,2048,8592,3207,2097,2565
3042,2242,4234,5394,1739,51,4186,1608,868,4007,947,3649,3917,460,1571,6766,2823,558,5503,566,1457,3135,2906,597,4408,796,402,3365,311,3977,4301,906,1470,4801,4056,4226,6127,4689,930,9886,2225,2742,10557,9157,2025,8225,4795,8260,4678,2872,5209,11807,5426,3785,2456,1756,4967,10398,753,307,10848,4742,4275,3675,3511,2041
5034,2241,1314,3706,870,3564,3446,2140,673,6709,677,257,5028,4562,736,4501,1478,1916,6394,4186,165,826,484,6782,4014,1701,987,7031,3462,2586,4865,1617,2471,4971,3182,5032,2368,165,361,10403,7762,8224,3425,2780,7893,11690,5404,4197,7015,6760,4387,10166,6406,2113,5667,727,4853,9952,2635,1403,10381,4947,5528,2205,1486,4806
4107,436,1067,6400,5146,653,1979,194,493,6289,4924,5327,1202,476,3553,4939,4089,4718,2373,915,1805,7124,4062,933,3300,1502,2186,6155,3446,4271,5719,1337,230,6821,1564,910,2564,254,1512,10865,3019,1201,8538,2572,671,10483,8986,609,4642,1061,4983,5873,5364,8689,9793,6769,5631,8720,3393,72,10962,5991,5926,5525,4703,10339
4738,417,1827,1907,1511,4166,2278,1120,5914,6692,5723,2124,4279,3558,1799,5568,1114,2573,3263,1138,1141,3995,3648,6198,3984,707,537,6980,1671,1688,4612,3914,4958,6167,5064,1485,3822,101,1740,9047,4006,1119,6637,234,374,2106,1987,10873,8564,7312,6699,9198,102,2683,8655,2640,5879,5399,3262,9636,10897,5,591,11161,5738,1218
6148,975,895,4562,818,2210,7072,2546,2022,3093,2677,3146,2520,1558,1940,7027,3427,2998,3266,2285,2463,6545,3384,905,3814,1137,3046,6997,2565,2522,5656,5233,6220,2588,1652,3902,5461,2739,4329,6160,2511,2420,6777,6295,4168,10992,2338,2355,7951,6534,10113,11779,7566,6467,11894,8130,846,11773,4290,4360,11483,9258,1577,6641,1967,6700
6068,5305,4946,5954,1485,1678,6548,2117,1608,3562,2240,4957,2902,1617,4024,6598,1484,1934,3444,1215,688,4066,3762,2772,5723,108,62,6954,6032,3617,6643,2490,1497,4838,4807,4316,7051,4247,2526,6069,358,3245,4650,1778,7397,11009,103,637,11530,8200,1485,10680,5509,2579,4610,737,2473,11843,4849,4071,3802,1750,979,11374,3775,3186
5709,5446,4630,6147,2534,2653,6039,4811,4939,6279,156,422,5309,1901,120,7048,3237,1973,2917,90,2741,3076,583,2925,5677,524,1378,4539,2472,422,5650,4805,1261,4347,2917,3843,5330,4726,1766,8956,3583,597,10269,2794,4348,11543,5720,3199,4815,1985,5309,7750,3930,7561,6346,2580,3885,11065,8371,7247,3031,2789,1279,10785,4584,5429
4893,2974,1188,6266,5317,389,6167,1400,2143,6545,6217,1708,3528,192,437,5784,275,1592,5568,3913,2956,5418,2529,3741,6531,4057,3339,2489,1185,4656,2106,1759,1082,5273,1588,2125,2370,1319,1926,5970,2369,3892,11823,5018,1727,9022,3326,2980,8139,2703,884,11381,4683,3894,7651,4061,1702,9941,6897,1315,1521,876,35,11630,459,289
3107,2712,3839,1338,975,1478,6910,4368,3180,2036,570,1437,3773,2248,4695,7101,3035,2295,4611,2373,4767,6630,3295,2527,5813,2851,1929,5960,1693,1811,1429,386,5393,5810,1798,41,2977,2386,5149,7493,2715,5953,8532,6561,6411,8676,1776,3782,6320,1048,3781,10592,1023,691,5292,1931,1174,4359,3907,11446,680,428,7688,11460,5474,3265
4234,4184,5318,1841,239,2437,5722,4150,3536,2903,385,1872,6220,752,375,6361,2949,1768,7005,5174,738,5862,2477,138,4891,4557,2199,6078,4984,1356,6436,2806,796,4053,2287,3722,5740,1820,2226,10731,1825,2294,8382,5210,6181,10682,3554,4231,9053,1010,2560,10260,3900,5384,4535,983,2680,11898,2226,216,7940,6957,6849,9251,4278,1132
5368,5140,4208,4039,1743,260,5108,4518,3227,4390,1615,3344,5843,1715,1602,5180,4814,3540,2569,646,547,3523,3286,1375,2533,1145,4265,2450,1834,4434,4426,4053,2330,5488,5458,2059,6146,5371,1311,11200,9156,9788,9353,1368,662,11359,6019,4403,10603,1483,1092,11744,5282,2705,6232,48,3733,9888,4601,2737,7832,4045,2192,6105,951,4640
4436,1360,3748,2556,367,442,3817,1672,3996,6119,5479,6532,5730,3147,3243,3906,195,450,2470,1002,4612,1612,41,1926,5653,295,291,5050,1825,2149,2703,2425,1427,2089,577,2091,2086,1522,164,11832,3540,3580,8647,7977,6286,9743,5537,3521,10212,1108,2105,9167,7141,1342,9917,8894,2847,8024,4379,5714,5979,4100,6965,9794,2868,726
6824,6129,2567,2631,342,3126,6141,1726,2354,7172,5793,815,5826,1248,1544,4161,1794,3246,6080,2346,2705,3497,3003,1179,5649,3915,2622,5374,1581,1314,1705,1579,6751,3603,295,786,728,519,339,11872,2660,2588,6956,4500,6598,7727,5848,7947,11209,154,405,3368,1062,858,3870,34,5729,9359,3753,4556,8844,7239,10084,7652,3600,2371
